Episode,Winner,RunnerAcc,PursuerAcc,RunnerJitter,PursuerJitter,NearMissTime
13810,Pursuer,0.441,0.494,0.123,0.106,0.00
13811,Runner,0.441,0.494,0.148,0.122,4.14
13812,Runner,0.441,0.494,0.170,0.145,0.42
13813,Pursuer,0.441,0.494,0.100,0.110,0.00
13814,Pursuer,0.441,0.494,0.135,0.130,0.00
13815,Pursuer,0.441,0.495,0.289,0.317,0.00
13816,Runner,0.441,0.494,0.052,0.085,0.00
13817,Runner,0.441,0.494,0.125,0.151,0.00
13818,Runner,0.441,0.494,0.133,0.133,0.00
13819,Pursuer,0.441,0.494,0.166,0.096,0.00
13820,Pursuer,0.441,0.495,0.128,0.128,0.00
13821,Runner,0.441,0.494,0.105,0.125,0.00
13822,Runner,0.441,0.494,0.092,0.117,1.90
13823,Runner,0.441,0.494,0.125,0.112,0.38
13824,Runner,0.441,0.494,0.142,0.135,0.00
13825,Pursuer,0.441,0.494,0.167,0.109,0.00
13826,Runner,0.441,0.494,0.147,0.112,0.00
13827,Draw,0.441,0.494,0.101,0.136,0.00
13828,Runner,0.441,0.494,0.082,0.136,0.18
13829,Pursuer,0.441,0.494,0.141,0.087,0.00
13830,Pursuer,0.441,0.494,0.148,0.137,0.00
13831,Runner,0.441,0.494,0.128,0.120,0.00
13832,Draw,0.441,0.494,0.121,0.146,19.30
13833,Pursuer,0.441,0.494,0.118,0.111,0.00
13834,Runner,0.441,0.494,0.126,0.135,0.00
13835,Runner,0.441,0.494,0.202,0.153,0.00
13836,Runner,0.441,0.494,0.124,0.140,1.88
13837,Runner,0.441,0.494,0.130,0.121,2.92
13838,Runner,0.441,0.494,0.137,0.147,1.56
13839,Runner,0.441,0.494,0.079,0.138,1.50
13840,Runner,0.441,0.494,0.089,0.171,0.00
13841,Pursuer,0.441,0.494,0.122,0.132,0.00
13842,Pursuer,0.441,0.494,0.132,0.123,0.00
13843,Runner,0.441,0.494,0.079,0.142,0.00
13844,Runner,0.441,0.494,0.090,0.135,3.14
13845,Runner,0.441,0.494,0.098,0.111,0.28
13846,Pursuer,0.441,0.494,0.136,0.130,0.00
13847,Runner,0.441,0.494,0.135,0.145,0.00
13848,Pursuer,0.441,0.494,0.129,0.126,0.00
13849,Pursuer,0.441,0.494,0.108,0.098,0.00
13850,Runner,0.441,0.494,0.080,0.131,0.80
13851,Runner,0.441,0.494,0.126,0.145,0.00
13852,Draw,0.441,0.494,0.120,0.135,0.00
13853,Runner,0.441,0.494,0.084,0.113,0.76
13854,Runner,0.441,0.494,0.108,0.149,0.00
13855,Pursuer,0.441,0.494,0.135,0.111,0.00
13856,Pursuer,0.441,0.494,0.134,0.084,0.00
13857,Runner,0.441,0.494,0.084,0.155,1.64
13858,Runner,0.441,0.494,0.142,0.159,0.00
13859,Draw,0.441,0.494,0.132,0.137,13.12
13860,Pursuer,0.441,0.494,0.137,0.096,0.00
13861,Runner,0.441,0.494,0.114,0.139,0.00
13862,Runner,0.441,0.494,0.113,0.159,0.74
13863,Pursuer,0.441,0.494,0.129,0.116,0.00
13864,Draw,0.441,0.494,0.132,0.130,15.88
13865,Pursuer,0.441,0.494,0.141,0.092,0.00
13866,Runner,0.441,0.494,0.084,0.136,1.64
13867,Pursuer,0.441,0.494,0.107,0.158,0.00
13868,Pursuer,0.441,0.494,0.148,0.123,0.00
13869,Pursuer,0.441,0.494,0.151,0.082,0.00
13870,Runner,0.441,0.494,0.102,0.106,0.00
13871,Runner,0.441,0.494,0.094,0.114,1.92
13872,Runner,0.441,0.494,0.090,0.154,0.00
13873,Pursuer,0.441,0.494,0.115,0.104,0.00
13874,Pursuer,0.441,0.494,0.151,0.081,0.00
13875,Runner,0.441,0.494,0.095,0.130,0.00
13876,Pursuer,0.441,0.494,0.143,0.126,0.00
13877,Runner,0.441,0.494,0.000,0.000,0.00
13878,Pursuer,0.441,0.494,0.000,0.000,0.00
13879,Runner,0.441,0.494,0.089,0.182,1.66
13880,Runner,0.441,0.494,0.164,0.151,0.00
13881,Pursuer,0.441,0.494,0.126,0.136,0.00
13882,Pursuer,0.441,0.494,0.155,0.076,0.00
13883,Pursuer,0.441,0.494,0.122,0.101,0.00
13884,Pursuer,0.441,0.494,0.128,0.108,0.00
13885,Pursuer,0.441,0.494,0.136,0.111,0.00
13886,Pursuer,0.441,0.494,0.133,0.139,0.00
13887,Pursuer,0.441,0.494,0.099,0.132,0.00
13888,Pursuer,0.441,0.494,0.146,0.130,0.00
13889,Runner,0.441,0.494,0.093,0.134,1.12
13890,Runner,0.441,0.494,0.122,0.128,1.82
13891,Runner,0.441,0.494,0.060,0.125,0.86
13892,Runner,0.441,0.494,0.082,0.171,0.00
13893,Runner,0.441,0.494,0.136,0.122,0.70
13894,Runner,0.441,0.494,0.096,0.149,1.58
13895,Runner,0.441,0.494,0.229,0.155,0.00
13896,Runner,0.441,0.494,0.113,0.166,0.58
13897,Runner,0.441,0.494,0.135,0.124,0.90
13898,Pursuer,0.441,0.494,0.144,0.110,0.00
13899,Runner,0.441,0.494,0.096,0.126,0.98
13900,Pursuer,0.441,0.494,0.122,0.130,0.00
13901,Runner,0.441,0.494,0.091,0.141,2.72
13902,Pursuer,0.441,0.494,0.107,0.128,0.00
13903,Runner,0.441,0.494,0.090,0.105,1.50
13904,Runner,0.442,0.494,0.109,0.088,0.00
13905,Runner,0.442,0.494,0.103,0.150,0.00
13906,Runner,0.442,0.494,0.107,0.116,5.34
13907,Runner,0.442,0.494,0.135,0.143,1.32
13908,Runner,0.442,0.494,0.071,0.126,0.56
13909,Pursuer,0.442,0.494,0.138,0.106,0.00
13910,Runner,0.442,0.494,0.000,0.000,0.00
13911,Runner,0.442,0.494,0.120,0.125,0.00
13912,Runner,0.442,0.494,0.128,0.142,6.12
13913,Pursuer,0.442,0.494,0.125,0.121,0.00
13914,Runner,0.442,0.494,0.137,0.130,0.00
13915,Pursuer,0.442,0.494,0.133,0.122,0.00
13916,Runner,0.442,0.494,0.109,0.135,0.00
13917,Runner,0.442,0.494,0.131,0.108,0.00
13918,Runner,0.442,0.494,0.097,0.129,2.62
13919,Runner,0.442,0.493,0.132,0.155,0.10
13920,Runner,0.442,0.493,0.119,0.148,0.00
13921,Runner,0.442,0.493,0.092,0.127,0.00
13922,Pursuer,0.442,0.493,0.093,0.085,0.00
13923,Runner,0.442,0.493,0.108,0.158,0.14
13924,Runner,0.442,0.493,0.091,0.132,0.00
13925,Pursuer,0.442,0.493,0.137,0.141,0.00
13926,Runner,0.442,0.493,0.076,0.180,0.00
13927,Runner,0.442,0.493,0.061,0.131,5.16
13928,Pursuer,0.442,0.493,0.153,0.117,0.00
13929,Runner,0.442,0.493,0.094,0.119,0.00
13930,Runner,0.442,0.493,0.095,0.170,1.36
13931,Pursuer,0.442,0.493,0.124,0.109,0.00
13932,Runner,0.442,0.493,0.000,0.000,0.00
13933,Runner,0.442,0.493,0.142,0.128,0.70
13934,Runner,0.442,0.493,0.102,0.141,1.98
13935,Runner,0.442,0.493,0.138,0.136,0.00
13936,Runner,0.442,0.493,0.093,0.148,0.14
13937,Pursuer,0.442,0.493,0.144,0.124,0.00
13938,Pursuer,0.442,0.493,0.126,0.110,0.00
13939,Pursuer,0.442,0.493,0.213,0.225,0.00
13940,Runner,0.442,0.493,0.139,0.133,0.00
13941,Runner,0.442,0.493,0.113,0.132,0.98
13942,Runner,0.442,0.493,0.116,0.128,0.00
13943,Runner,0.442,0.493,0.101,0.119,0.00
13944,Pursuer,0.442,0.493,0.107,0.142,0.00
13945,Pursuer,0.442,0.493,0.113,0.118,0.00
13946,Pursuer,0.442,0.493,0.135,0.114,0.00
13947,Pursuer,0.442,0.493,0.135,0.099,0.00
13948,Runner,0.442,0.493,0.120,0.106,2.42
13949,Runner,0.442,0.493,0.128,0.140,0.68
13950,Runner,0.442,0.493,0.137,0.192,0.50
13951,Pursuer,0.442,0.493,0.188,0.213,0.00
13952,Pursuer,0.442,0.493,0.132,0.078,0.00
13953,Runner,0.442,0.493,0.164,0.135,0.00
13954,Pursuer,0.442,0.493,0.171,0.117,0.00
13955,Runner,0.442,0.493,0.141,0.103,0.00
13956,Runner,0.442,0.493,0.085,0.142,2.58
13957,Pursuer,0.442,0.493,0.111,0.160,0.00
13958,Runner,0.442,0.493,0.123,0.120,2.30
13959,Pursuer,0.442,0.493,0.139,0.126,0.00
13960,Runner,0.442,0.493,0.081,0.164,0.04
13961,Pursuer,0.442,0.493,0.115,0.104,0.00
13962,Pursuer,0.442,0.493,0.131,0.101,0.00
13963,Pursuer,0.442,0.493,0.118,0.091,0.00
13964,Runner,0.442,0.493,0.100,0.157,0.00
13965,Pursuer,0.442,0.493,0.122,0.103,0.00
13966,Runner,0.442,0.493,0.094,0.116,0.24
13967,Pursuer,0.442,0.493,0.148,0.125,0.00
13968,Pursuer,0.442,0.493,0.194,0.109,0.00
13969,Runner,0.442,0.493,0.111,0.107,0.54
13970,Runner,0.442,0.493,0.084,0.153,1.70
13971,Draw,0.442,0.493,0.125,0.139,19.22
13972,Runner,0.442,0.493,0.081,0.143,2.06
13973,Runner,0.442,0.493,0.076,0.131,0.00
13974,Runner,0.442,0.493,0.131,0.116,0.00
13975,Runner,0.443,0.493,0.152,0.171,0.00
13976,Pursuer,0.442,0.493,0.149,0.115,0.00
13977,Runner,0.443,0.493,0.110,0.112,0.00
13978,Runner,0.443,0.493,0.106,0.120,1.44
13979,Runner,0.443,0.493,0.067,0.116,0.00
13980,Pursuer,0.443,0.493,0.143,0.121,0.00
13981,Runner,0.443,0.493,0.100,0.127,0.00
13982,Pursuer,0.443,0.493,0.130,0.076,0.00
13983,Runner,0.443,0.493,0.082,0.202,0.90
13984,Pursuer,0.443,0.493,0.130,0.146,0.00
13985,Pursuer,0.443,0.493,0.140,0.091,0.00
13986,Pursuer,0.443,0.493,0.138,0.091,0.00
13987,Runner,0.443,0.493,0.106,0.145,0.60
13988,Pursuer,0.443,0.493,0.143,0.108,0.00
13989,Pursuer,0.442,0.493,0.148,0.073,0.00
13990,Pursuer,0.442,0.493,0.143,0.108,0.00
13991,Pursuer,0.442,0.493,0.101,0.100,0.00
13992,Runner,0.442,0.493,0.095,0.130,0.00
13993,Pursuer,0.442,0.493,0.110,0.113,0.00
13994,Runner,0.442,0.493,0.098,0.133,1.60
13995,Runner,0.443,0.493,0.093,0.174,0.00
13996,Runner,0.443,0.493,0.110,0.116,0.86
13997,Runner,0.443,0.493,0.083,0.123,3.48
13998,Pursuer,0.443,0.493,0.120,0.092,0.00
13999,Runner,0.443,0.493,0.083,0.117,2.44
14000,Runner,0.443,0.493,0.125,0.172,0.00
14001,Runner,0.443,0.493,0.108,0.149,0.00
14002,Runner,0.443,0.493,0.117,0.101,0.64
14003,Runner,0.443,0.493,0.108,0.110,0.90
14004,Draw,0.443,0.493,0.134,0.128,17.42
14005,Pursuer,0.443,0.493,0.114,0.090,0.00
14006,Runner,0.443,0.493,0.071,0.122,0.00
14007,Runner,0.443,0.493,0.126,0.134,0.00
14008,Pursuer,0.443,0.493,0.125,0.117,0.00
14009,Runner,0.443,0.493,0.102,0.142,2.14
14010,Pursuer,0.443,0.493,0.147,0.098,0.00
14011,Runner,0.443,0.493,0.124,0.131,0.00
14012,Pursuer,0.443,0.493,0.150,0.112,0.00
14013,Runner,0.443,0.493,0.107,0.132,2.02
14014,Runner,0.443,0.493,0.136,0.145,0.00
14015,Pursuer,0.443,0.493,0.124,0.132,0.00
14016,Runner,0.443,0.493,0.141,0.100,0.02
14017,Runner,0.443,0.493,0.057,0.130,0.00
14018,Pursuer,0.443,0.493,0.154,0.097,0.00
14019,Pursuer,0.443,0.493,0.132,0.109,0.00
14020,Pursuer,0.443,0.493,0.151,0.097,0.00
14021,Runner,0.443,0.493,0.100,0.136,0.40
14022,Pursuer,0.443,0.493,0.110,0.110,0.00
14023,Runner,0.443,0.493,0.080,0.152,1.38
14024,Runner,0.443,0.493,0.148,0.144,3.98
14025,Runner,0.443,0.493,0.075,0.130,3.26
14026,Pursuer,0.443,0.493,0.139,0.118,0.00
14027,Runner,0.443,0.493,0.095,0.150,1.86
14028,Runner,0.443,0.493,0.125,0.123,0.00
14029,Runner,0.443,0.493,0.112,0.114,0.00
14030,Pursuer,0.443,0.493,0.146,0.107,0.00
14031,Runner,0.443,0.493,0.108,0.144,0.08
14032,Pursuer,0.443,0.493,0.138,0.127,0.00
14033,Pursuer,0.443,0.493,0.121,0.099,0.00
14034,Pursuer,0.443,0.493,0.158,0.118,0.00
14035,Pursuer,0.443,0.493,0.128,0.130,0.00
14036,Runner,0.443,0.493,0.135,0.154,0.00
14037,Runner,0.443,0.493,0.102,0.122,2.72
14038,Runner,0.443,0.493,0.140,0.138,0.00
14039,Runner,0.443,0.493,0.105,0.139,3.22
14040,Pursuer,0.443,0.493,0.133,0.115,0.00
14041,Runner,0.443,0.493,0.149,0.114,0.80
14042,Pursuer,0.443,0.493,0.436,0.240,0.00
14043,Pursuer,0.443,0.493,0.102,0.132,0.00
14044,Runner,0.443,0.493,0.130,0.152,1.12
14045,Runner,0.443,0.493,0.101,0.144,0.00
14046,Runner,0.443,0.493,0.141,0.064,0.00
14047,Pursuer,0.443,0.493,0.120,0.139,0.00
14048,Runner,0.443,0.493,0.084,0.138,0.00
14049,Runner,0.443,0.493,0.113,0.117,0.00
14050,Pursuer,0.443,0.493,0.136,0.090,0.00
14051,Pursuer,0.443,0.493,0.138,0.151,0.00
14052,Runner,0.443,0.493,0.101,0.137,0.64
14053,Runner,0.443,0.493,0.104,0.136,0.00
14054,Runner,0.443,0.493,0.128,0.120,1.40
14055,Pursuer,0.443,0.493,0.146,0.132,0.00
14056,Pursuer,0.443,0.493,0.302,0.178,0.00
14057,Pursuer,0.443,0.493,0.138,0.110,0.00
14058,Runner,0.443,0.493,0.046,0.061,0.00
14059,Runner,0.443,0.493,0.106,0.134,0.58
14060,Pursuer,0.443,0.493,0.144,0.085,0.00
14061,Runner,0.443,0.493,0.087,0.209,0.00
14062,Runner,0.443,0.493,0.096,0.141,1.02
14063,Pursuer,0.443,0.493,0.126,0.079,0.00
14064,Pursuer,0.443,0.493,0.111,0.079,0.00
14065,Runner,0.443,0.493,0.088,0.121,0.00
14066,Draw,0.443,0.493,0.108,0.134,18.42
14067,Pursuer,0.443,0.493,0.135,0.115,0.00
14068,Runner,0.443,0.493,0.079,0.136,2.88
14069,Pursuer,0.443,0.493,0.129,0.153,0.00
14070,Runner,0.443,0.493,0.000,0.000,0.00
14071,Runner,0.443,0.493,0.105,0.125,3.62
14072,Pursuer,0.443,0.493,0.165,0.092,0.00
14073,Runner,0.443,0.493,0.102,0.143,0.10
14074,Pursuer,0.443,0.493,0.135,0.076,0.00
14075,Pursuer,0.443,0.493,0.082,0.120,0.00
14076,Pursuer,0.443,0.493,0.101,0.141,0.00
14077,Draw,0.443,0.493,0.125,0.129,19.58
14078,Runner,0.443,0.493,0.128,0.150,0.00
14079,Pursuer,0.443,0.493,0.000,0.000,0.00
14080,Runner,0.443,0.493,0.085,0.147,0.00
14081,Runner,0.443,0.493,0.078,0.129,1.98
14082,Pursuer,0.443,0.493,0.124,0.089,0.00
14083,Pursuer,0.443,0.493,0.121,0.111,0.00
14084,Runner,0.443,0.493,0.090,0.141,0.00
14085,Pursuer,0.443,0.493,0.117,0.078,0.00
14086,Pursuer,0.443,0.493,0.108,0.116,0.00
14087,Runner,0.443,0.493,0.132,0.109,0.00
14088,Runner,0.443,0.493,0.118,0.118,1.68
14089,Pursuer,0.443,0.493,0.162,0.117,0.00
14090,Pursuer,0.443,0.493,0.134,0.110,0.00
14091,Runner,0.443,0.493,0.119,0.137,3.34
14092,Runner,0.443,0.493,0.087,0.151,1.66
14093,Pursuer,0.443,0.493,0.093,0.175,0.00
14094,Pursuer,0.443,0.493,0.142,0.120,0.00
14095,Pursuer,0.443,0.493,0.196,0.107,0.00
14096,Pursuer,0.443,0.493,0.094,0.080,0.00
14097,Pursuer,0.443,0.493,0.204,0.147,0.00
14098,Draw,0.443,0.493,0.119,0.129,17.36
14099,Pursuer,0.443,0.493,0.135,0.128,0.00
14100,Runner,0.443,0.493,0.122,0.147,0.16
14101,Pursuer,0.443,0.493,0.116,0.128,0.00
14102,Pursuer,0.443,0.493,0.092,0.251,0.00
14103,Runner,0.443,0.493,0.119,0.135,1.04
14104,Runner,0.443,0.493,0.072,0.129,0.00
14105,Runner,0.443,0.493,0.081,0.135,2.32
14106,Runner,0.443,0.493,0.101,0.165,0.26
14107,Pursuer,0.443,0.493,0.000,0.000,0.00
14108,Pursuer,0.443,0.493,0.174,0.120,0.00
14109,Pursuer,0.443,0.493,0.096,0.149,0.00
14110,Draw,0.443,0.493,0.119,0.121,0.40
14111,Runner,0.443,0.493,0.104,0.128,3.48
14112,Runner,0.443,0.493,0.075,0.159,0.00
14113,Pursuer,0.443,0.493,0.000,0.000,0.00
14114,Pursuer,0.443,0.493,0.129,0.121,0.00
14115,Runner,0.443,0.493,0.085,0.103,1.04
14116,Runner,0.443,0.493,0.123,0.129,0.00
14117,Runner,0.443,0.493,0.124,0.138,0.00
14118,Runner,0.443,0.493,0.122,0.148,0.60
14119,Pursuer,0.443,0.493,0.142,0.096,0.00
14120,Pursuer,0.443,0.493,0.134,0.082,0.00
14121,Runner,0.443,0.493,0.098,0.146,0.98
14122,Pursuer,0.443,0.493,0.130,0.099,0.00
14123,Pursuer,0.443,0.493,0.152,0.115,0.00
14124,Runner,0.443,0.493,0.130,0.131,0.00
14125,Runner,0.443,0.493,0.138,0.177,0.00
14126,Runner,0.443,0.493,0.132,0.139,0.00
14127,Pursuer,0.443,0.493,0.111,0.138,0.00
14128,Runner,0.443,0.493,0.089,0.101,0.00
14129,Pursuer,0.443,0.493,0.141,0.092,0.00
14130,Runner,0.443,0.493,0.074,0.136,0.00
14131,Pursuer,0.443,0.493,0.106,0.142,0.00
14132,Pursuer,0.443,0.493,0.221,0.116,0.00
14133,Runner,0.443,0.493,0.000,0.000,0.00
14134,Pursuer,0.443,0.493,0.154,0.127,0.00
14135,Runner,0.443,0.493,0.098,0.160,1.84
14136,Runner,0.443,0.493,0.106,0.144,0.00
14137,Runner,0.443,0.493,0.000,0.000,0.00
14138,Runner,0.443,0.493,0.095,0.157,0.60
14139,Pursuer,0.443,0.493,0.000,0.000,0.00
14140,Runner,0.443,0.493,0.100,0.146,0.00
14141,Pursuer,0.443,0.493,0.108,0.091,0.00
14142,Pursuer,0.443,0.493,0.148,0.126,0.00
14143,Runner,0.443,0.493,0.103,0.138,0.32
14144,Runner,0.443,0.493,0.119,0.119,0.86
14145,Pursuer,0.443,0.493,0.125,0.157,0.00
14146,Pursuer,0.443,0.493,0.126,0.083,0.00
14147,Runner,0.443,0.493,0.133,0.159,0.00
14148,Runner,0.443,0.493,0.121,0.149,0.00
14149,Runner,0.443,0.493,0.096,0.095,0.84
14150,Runner,0.443,0.493,0.069,0.127,0.00
14151,Runner,0.444,0.493,0.127,0.145,0.00
14152,Runner,0.444,0.493,0.132,0.096,0.82
14153,Pursuer,0.444,0.493,0.081,0.141,0.00
14154,Runner,0.444,0.493,0.101,0.164,2.06
14155,Runner,0.444,0.492,0.135,0.136,0.00
14156,Pursuer,0.444,0.493,0.167,0.129,0.00
14157,Pursuer,0.444,0.493,0.000,0.000,0.00
14158,Pursuer,0.443,0.493,0.120,0.116,0.00
14159,Runner,0.444,0.493,0.148,0.100,0.00
14160,Runner,0.444,0.493,0.083,0.114,1.26
14161,Runner,0.444,0.492,0.076,0.131,0.16
14162,Runner,0.444,0.492,0.121,0.107,0.00
14163,Runner,0.444,0.492,0.152,0.131,0.00
14164,Runner,0.444,0.492,0.143,0.112,0.18
14165,Pursuer,0.444,0.492,0.169,0.154,0.00
14166,Runner,0.444,0.492,0.151,0.133,0.00
14167,Pursuer,0.444,0.492,0.140,0.122,0.00
14168,Pursuer,0.444,0.492,0.134,0.099,0.00
14169,Pursuer,0.444,0.492,0.112,0.101,0.00
14170,Runner,0.444,0.492,0.080,0.125,1.32
14171,Pursuer,0.444,0.492,0.107,0.116,0.00
14172,Runner,0.444,0.492,0.085,0.157,1.88
14173,Runner,0.444,0.492,0.113,0.111,0.00
14174,Pursuer,0.444,0.492,0.149,0.109,0.00
14175,Pursuer,0.444,0.492,0.131,0.079,0.00
14176,Pursuer,0.444,0.493,0.142,0.094,0.00
14177,Pursuer,0.444,0.493,0.141,0.152,0.00
14178,Runner,0.444,0.493,0.083,0.126,0.00
14179,Pursuer,0.444,0.493,0.123,0.099,0.00
14180,Pursuer,0.444,0.493,0.129,0.113,0.00
14181,Runner,0.444,0.493,0.098,0.137,0.64
14182,Runner,0.444,0.493,0.089,0.163,1.40
14183,Pursuer,0.444,0.493,0.000,0.000,0.00
14184,Pursuer,0.444,0.493,0.123,0.120,0.00
14185,Pursuer,0.444,0.493,0.127,0.132,0.00
14186,Pursuer,0.444,0.493,0.122,0.111,0.00
14187,Runner,0.444,0.493,0.113,0.154,0.00
14188,Runner,0.444,0.493,0.106,0.133,1.24
14189,Pursuer,0.444,0.493,0.111,0.114,0.00
14190,Pursuer,0.444,0.493,0.139,0.084,0.00
14191,Pursuer,0.444,0.493,0.132,0.162,0.00
14192,Runner,0.444,0.493,0.111,0.123,3.44
14193,Pursuer,0.444,0.493,0.000,0.000,0.00
14194,Pursuer,0.443,0.493,0.138,0.112,0.00
14195,Runner,0.444,0.493,0.000,0.000,0.02
14196,Runner,0.444,0.493,0.113,0.145,0.00
14197,Pursuer,0.444,0.493,0.161,0.123,0.00
14198,Pursuer,0.444,0.493,0.130,0.136,0.00
14199,Runner,0.444,0.493,0.217,0.236,0.00
14200,Pursuer,0.444,0.493,0.123,0.107,0.00
14201,Runner,0.444,0.493,0.129,0.151,0.26
14202,Draw,0.444,0.493,0.114,0.140,0.00
14203,Runner,0.444,0.493,0.091,0.115,0.00
14204,Pursuer,0.444,0.493,0.000,0.000,0.00
14205,Pursuer,0.444,0.493,0.075,0.144,0.00
14206,Runner,0.444,0.493,0.105,0.162,0.96
14207,Pursuer,0.444,0.493,0.145,0.123,0.00
14208,Runner,0.444,0.493,0.122,0.163,0.00
14209,Runner,0.444,0.493,0.086,0.108,2.06
14210,Runner,0.444,0.493,0.100,0.028,0.00
14211,Pursuer,0.444,0.493,0.128,0.092,0.00
14212,Runner,0.444,0.493,0.112,0.137,0.00
14213,Runner,0.444,0.493,0.097,0.111,0.00
14214,Runner,0.444,0.493,0.102,0.157,0.00
14215,Pursuer,0.444,0.493,0.154,0.145,0.00
14216,Pursuer,0.444,0.493,0.122,0.132,0.00
14217,Runner,0.444,0.493,0.093,0.163,0.00
14218,Runner,0.444,0.493,0.095,0.105,0.00
14219,Pursuer,0.444,0.493,0.129,0.081,0.00
14220,Runner,0.444,0.493,0.110,0.131,1.90
14221,Pursuer,0.444,0.493,0.113,0.111,0.00
14222,Runner,0.444,0.493,0.110,0.135,0.00
14223,Pursuer,0.444,0.493,0.180,0.123,0.00
14224,Runner,0.444,0.493,0.082,0.174,0.00
14225,Pursuer,0.444,0.493,0.420,0.093,0.00
14226,Pursuer,0.444,0.493,0.107,0.102,0.00
14227,Runner,0.444,0.493,0.094,0.117,0.06
14228,Pursuer,0.444,0.493,0.167,0.118,0.00
14229,Pursuer,0.444,0.493,0.153,0.153,0.00
14230,Runner,0.444,0.493,0.115,0.124,0.00
14231,Draw,0.444,0.493,0.137,0.113,17.54
14232,Runner,0.444,0.493,0.121,0.123,2.88
14233,Pursuer,0.444,0.493,0.095,0.133,0.00
14234,Pursuer,0.444,0.493,0.114,0.082,0.00
14235,Runner,0.444,0.493,0.111,0.136,0.62
14236,Pursuer,0.444,0.493,0.153,0.130,0.00
14237,Runner,0.444,0.493,0.185,0.185,0.00
14238,Runner,0.444,0.493,0.125,0.131,0.00
14239,Pursuer,0.444,0.493,0.000,0.000,0.00
14240,Pursuer,0.444,0.493,0.133,0.109,0.00
14241,Pursuer,0.444,0.493,0.154,0.104,0.00
14242,Draw,0.444,0.493,0.140,0.112,0.00
14243,Runner,0.444,0.493,0.114,0.111,0.00
14244,Runner,0.444,0.493,0.146,0.134,0.00
14245,Pursuer,0.444,0.493,0.131,0.137,0.00
14246,Runner,0.444,0.493,0.094,0.130,0.00
14247,Runner,0.444,0.493,0.113,0.125,0.00
14248,Runner,0.444,0.492,0.109,0.161,0.12
14249,Pursuer,0.444,0.493,0.130,0.108,0.00
14250,Runner,0.444,0.492,0.098,0.134,3.30
14251,Pursuer,0.444,0.493,0.100,0.128,0.00
14252,Pursuer,0.444,0.493,0.102,0.089,0.00
14253,Runner,0.444,0.493,0.132,0.138,1.78
14254,Runner,0.444,0.492,0.168,0.160,0.00
14255,Runner,0.444,0.492,0.109,0.084,1.60
14256,Runner,0.444,0.492,0.104,0.134,1.34
14257,Runner,0.444,0.492,0.131,0.148,0.00
14258,Runner,0.444,0.492,0.102,0.120,0.00
14259,Runner,0.444,0.492,0.106,0.136,3.76
14260,Pursuer,0.444,0.492,0.121,0.105,0.00
14261,Pursuer,0.444,0.492,0.302,0.249,0.00
14262,Runner,0.444,0.492,0.098,0.128,0.00
14263,Pursuer,0.444,0.492,0.174,0.122,0.00
14264,Pursuer,0.444,0.492,0.204,0.152,0.00
14265,Draw,0.444,0.492,0.140,0.137,16.44
14266,Runner,0.444,0.492,0.106,0.125,0.48
14267,Pursuer,0.444,0.492,0.140,0.127,0.00
14268,Pursuer,0.444,0.492,0.120,0.120,0.00
14269,Pursuer,0.444,0.492,0.146,0.147,0.00
14270,Pursuer,0.444,0.493,0.118,0.122,0.00
14271,Pursuer,0.444,0.493,0.138,0.092,0.00
14272,Runner,0.444,0.493,0.105,0.178,0.00
14273,Pursuer,0.444,0.493,0.213,0.117,0.00
14274,Pursuer,0.444,0.493,0.079,0.117,0.00
14275,Pursuer,0.444,0.493,0.117,0.126,0.00
14276,Pursuer,0.444,0.493,0.127,0.095,0.00
14277,Runner,0.444,0.493,0.111,0.127,2.86
14278,Runner,0.444,0.493,0.089,0.128,4.86
14279,Pursuer,0.444,0.493,0.161,0.119,0.00
14280,Draw,0.444,0.493,0.150,0.127,17.28
14281,Runner,0.444,0.493,0.000,0.000,0.00
14282,Pursuer,0.444,0.493,0.140,0.110,0.00
14283,Pursuer,0.444,0.493,0.114,0.155,0.00
14284,Pursuer,0.444,0.493,0.159,0.142,0.00
14285,Pursuer,0.444,0.493,0.122,0.088,0.00
14286,Runner,0.444,0.493,0.099,0.147,0.00
14287,Pursuer,0.444,0.493,0.110,0.105,0.00
14288,Pursuer,0.444,0.493,0.149,0.147,0.00
14289,Runner,0.444,0.493,0.067,0.141,0.00
14290,Pursuer,0.444,0.493,0.162,0.118,0.00
14291,Pursuer,0.444,0.493,0.139,0.153,0.00
14292,Runner,0.444,0.493,0.122,0.142,0.74
14293,Pursuer,0.444,0.493,0.136,0.110,0.00
14294,Runner,0.444,0.493,0.096,0.147,0.00
14295,Pursuer,0.444,0.493,0.179,0.135,0.00
14296,Pursuer,0.444,0.493,0.129,0.087,0.00
14297,Runner,0.444,0.493,0.099,0.131,0.00
14298,Runner,0.444,0.493,0.139,0.116,0.00
14299,Runner,0.444,0.493,0.105,0.115,0.00
14300,Pursuer,0.444,0.493,0.119,0.133,0.00
14301,Runner,0.444,0.493,0.119,0.150,1.22
14302,Pursuer,0.444,0.493,0.125,0.087,0.00
14303,Runner,0.444,0.493,0.097,0.152,0.00
14304,Runner,0.444,0.493,0.096,0.113,0.22
14305,Pursuer,0.444,0.493,0.111,0.103,0.00
14306,Runner,0.444,0.493,0.081,0.134,2.26
14307,Pursuer,0.444,0.493,0.123,0.112,0.00
14308,Pursuer,0.444,0.493,0.125,0.122,0.00
14309,Pursuer,0.444,0.493,0.108,1.539,0.00
