Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
33700,0.49,0.47,0.04,0.09161543,0.09104583,0.8294067,151.26
33800,0.47,0.49,0.04,0.09732141,0.1052939,1.131208,146.47
33900,0.49,0.49,0.02,0.09699071,0.1140952,0.6836036,137.79
34000,0.52,0.46,0.02,0.09502015,0.1014932,0.7710035,152.71
34100,0.43,0.55,0.02,0.1022865,0.1009243,0.7358044,150.37
34200,0.47,0.53,0,0.1109336,0.1134396,0.3875997,118.8
34300,0.46,0.49,0.05,0.09664036,0.09618626,1.168411,179.09
34400,0.49,0.5,0.01,0.09449832,0.1018281,0.4758014,107.69
34500,0.55,0.41,0.04,0.09202259,0.0990639,0.8758066,147.69
34600,0.44,0.54,0.02,0.1094268,0.1087087,0.5058018,148.52
34700,0.46,0.47,0.07,0.1059078,0.09944949,1.368812,197.33
34800,0.44,0.53,0.03,0.1041256,0.08631262,0.7790036,146.77
34900,0.44,0.53,0.03,0.101101,0.1014157,0.9578059,162.39
35000,0.43,0.54,0.03,0.1007325,0.1108758,1.019607,185.1
35100,0.41,0.57,0.02,0.09963632,0.1075525,0.8598045,155.12
35200,0.47,0.51,0.02,0.1097455,0.1112204,0.7458046,139.4
35300,0.52,0.46,0.02,0.1037779,0.1110865,0.8104041,141.84
35400,0.39,0.6,0.01,0.09287316,0.09184241,0.2953998,125.14
35500,0.42,0.52,0.06,0.1056369,0.1183321,1.367811,184.8
35600,0.44,0.5,0.06,0.1116118,0.1010825,1.18641,176.3
35700,0.42,0.55,0.03,0.0998088,0.09171622,0.5262039,143.46
35800,0.34,0.62,0.04,0.1059276,0.1013599,0.7944071,168.32
35900,0.42,0.57,0.01,0.1050034,0.09973979,0.4025997,123.83
36000,0.45,0.51,0.04,0.1118283,0.1030187,0.4050021,147.56
36100,0.41,0.56,0.03,0.100053,0.1053885,0.7924044,165.87
36200,0.44,0.55,0.01,0.09838802,0.08937111,0.5156021,119.14
36300,0.4,0.57,0.03,0.09599855,0.09571348,1.090207,129.33
36400,0.4,0.59,0.01,0.09543546,0.09271963,0.528202,125.48
36500,0.47,0.51,0.02,0.09613933,0.1013949,0.5558039,143.53
36600,0.44,0.49,0.07,0.09976772,0.1038724,1.395012,181.92
36700,0.48,0.47,0.05,0.1028132,0.1126709,1.204812,150.27
36800,0.49,0.5,0.01,0.1071735,0.1024526,0.3761997,121.99
36900,0.52,0.46,0.02,0.08603413,0.0817574,0.5090017,147.64
37000,0.53,0.45,0.02,0.1085871,0.1148746,0.4323997,141.62
37100,0.48,0.5,0.02,0.09185567,0.08910844,0.7180039,133.98
37200,0.4,0.57,0.03,0.08988642,0.09900007,0.7002041,139.8
37300,0.45,0.49,0.06,0.09704226,0.09782234,1.276611,181.17
37400,0.39,0.6,0.01,0.1063485,0.1024726,0.358202,123.59
37500,0.39,0.58,0.03,0.09964467,0.09143608,0.8152063,138.8
